x,u
0.000000, 11131.000481
0.031416, 4620.305935
0.062832, 73439.099590
0.094248, -65923.393107
0.125664, -159317.161916
0.157080, 327175.772265
0.188496, 146161.505707
0.219911, -852779.227228
0.251327, 156773.695800
0.282743, 1568110.297170
0.314159, -836504.463748
0.345575, -2295319.651783
0.376991, 1716123.024562
0.408407, 2883410.577364
0.439823, -2400069.757462
0.471239, -3266647.608617
0.502655, 2519228.003634
0.534071, 3371244.082563
0.565487, -1993498.973784
0.596903, -3022531.274517
0.628319, 1084027.314200
0.659734, 2057335.429486
0.691150, -165990.850407
0.722566, -578341.773789
0.753982, -578341.773789
0.785398, -990692.697172
0.816814, 1232633.582721
0.848230, 2205941.698008
0.879646, -1900616.890709
0.911062, -2929649.191441
0.942478, 2435093.864906
0.973894, 3287109.943835
1.005310, -2498765.668416
1.036726, -3365343.519571
1.068142, 1918136.815254
1.099557, 3085424.368056
1.130973, -926018.308289
1.162389, -2384833.496324
1.193805, 19781.264594
1.225221, 1431117.697568
1.256637, 421568.829827
1.288053, -577414.552660
1.319469, -396151.336917
1.350885, 89528.276448
1.382301, 183928.252641
1.413717, 47302.073600
1.445133, -34442.372903
1.476549, -28511.406480
1.507964, -5604.058844
1.539380, 3026.746959
1.570796, 2545.021977
1.602212, 915.948948
1.633628, 200.012769
1.665044, 27.472154
1.696460, 2.206872
1.727876, 0.079766
1.759292, 0.000000
1.790708, 0.000000
1.822124, 0.000000
1.853540, 0.000000
1.884956, 0.000000
1.916372, 0.000000
1.947787, 0.000000
1.979203, 0.000000
2.010619, 0.000000
2.042035, 0.000000
2.073451, 0.000000
2.104867, 0.000000
2.136283, 0.000000
2.167699, 0.000000
2.199115, 0.000000
2.230531, 0.000000
2.261947, 0.000000
2.293363, 0.000000
2.324779, 0.000000
2.356194, 0.000000
2.387610, 0.000000
2.419026, 0.000000
2.450442, 0.000000
2.481858, 0.000000
2.513274, 0.000000
2.544690, 0.000000
2.576106, 0.000000
2.607522, 0.000000
2.638938, 0.000000
2.670354, 0.000000
2.701770, 0.000000
2.733186, 0.000000
2.764602, 0.000000
2.796017, 0.000000
2.827433, 0.000000
2.858849, 0.000000
2.890265, 0.000000
2.921681, 0.000000
2.953097, 0.000000
2.984513, 0.000000
3.015929, 0.000000
3.047345, 0.000000
3.078761, 0.000000
3.110177, 0.000000
