x,u
0.000000, 14936389.714415
0.031416, 217145246.113926
0.062832, -223307095.059385
0.094248, -840530848.604123
0.125664, 797312015.598939
0.157080, 1368890506.195620
0.188496, -2002664645.523808
0.219911, -1647226724.759483
0.251327, 3818723410.823895
0.282743, 1536987878.832377
0.314159, -5955256691.205637
0.345575, -1090964508.568865
0.376991, 7969098875.896591
0.408407, 584242056.633276
0.439823, -9394234895.793926
0.471239, -335787596.465537
0.502655, 9815614022.650087
0.534071, 468896014.016854
0.565487, -8915036870.725927
0.596903, -823819948.075138
0.628319, 6574733003.822762
0.659734, 1099011983.500565
0.691150, -3028871257.007906
0.722566, -1094176936.086759
0.753982, -1094176936.086758
0.785398, 840517384.834390
0.816814, 4968400625.342858
0.848230, -507320394.979337
0.879646, -7905873346.824389
0.911062, 185343573.907930
0.942478, 9569276490.595402
0.973894, 222558162.344550
1.005310, -9928841355.459562
1.036726, -870403237.206672
1.068142, 9108098032.873041
1.099557, 1723222205.122523
1.130973, -7336965385.032715
1.162389, -2472161962.903346
1.193805, 5019492814.092239
1.225221, 2736313627.084655
1.256637, -2723808869.042003
1.288053, -2372260955.924735
1.319469, 981555498.780269
1.350885, 1592479760.956713
1.382301, -32745972.511928
1.413717, -789657369.155691
1.445133, -249901105.972155
1.476549, 251073862.299335
1.507964, 192541255.644322
1.539380, -20152079.366654
1.570796, -74971284.726102
1.602212, -24376910.279912
1.633628, 11987270.950296
1.665044, 11961966.048302
1.696460, 2382085.940121
1.727876, -1649303.343688
1.759292, -1284658.452199
1.790708, -316316.199219
1.822124, 58885.474710
1.853540, 77526.393086
1.884956, 32802.781751
1.916372, 8732.022555
1.947787, 1615.898363
1.979203, 210.147081
2.010619, 18.509753
2.042035, 0.998481
2.073451, 0.025032
2.104867, 0.000000
2.136283, 0.000000
2.167699, 0.000000
2.199115, 0.000000
2.230531, 0.000000
2.261947, 0.000000
2.293363, 0.000000
2.324779, 0.000000
2.356194, 0.000000
2.387610, 0.000000
2.419026, 0.000000
2.450442, 0.000000
2.481858, 0.000000
2.513274, 0.000000
2.544690, 0.000000
2.576106, 0.000000
2.607522, 0.000000
2.638938, 0.000000
2.670354, 0.000000
2.701770, 0.000000
2.733186, 0.000000
2.764602, 0.000000
2.796017, 0.000000
2.827433, 0.000000
2.858849, 0.000000
2.890265, 0.000000
2.921681, 0.000000
2.953097, 0.000000
2.984513, 0.000000
3.015929, 0.000000
3.047345, 0.000000
3.078761, 0.000000
3.110177, 0.000000
