x,u
0.000000, -2575119899.163609
0.031416, 1773092371.970057
0.062832, 2902837253.805816
0.094248, -3608603977.226526
0.125664, -2661166110.647122
0.157080, 5698048329.567058
0.188496, 1774779645.795587
0.219911, -7786947541.204651
0.251327, -297450786.753567
0.282743, 9603756608.547565
0.314159, -1582456144.581224
0.345575, -10882084572.284073
0.376991, 3539447728.091031
0.408407, 11397091427.844284
0.439823, -5139796792.885564
0.471239, -11013536147.540405
0.502655, 5929445671.441618
0.534071, 9716957496.696098
0.565487, -5571523975.038820
0.596903, -7604113324.631205
0.628319, 3982953731.082629
0.659734, 4840682318.704982
0.691150, -1406709257.903378
0.722566, -1621461216.657336
0.753982, -1621461216.657335
0.785398, -1836213175.411290
0.816814, 4411178401.197068
0.848230, 5268906988.819418
0.879646, -6318160066.894415
0.911062, -8350749416.486795
0.942478, 6937732055.248122
0.973894, 10725243880.502598
1.005310, -6217737938.479424
1.036726, -12091477293.134256
1.068142, 4445410927.595583
1.099557, 12303054627.348827
1.130973, -2118477673.026269
1.162389, -11418106100.729111
1.193805, -231893347.600326
1.225221, 9669314047.700806
1.256637, 2179817293.249726
1.288053, -7381909893.750509
1.319469, -3458641209.979041
1.350885, 4900573230.235136
1.382301, 3953135363.655734
1.413717, -2558305867.376606
1.445133, -3688050749.212366
1.476549, 660161521.921311
1.507964, 2836557286.241027
1.539380, 567207379.971055
1.570796, -1708200658.452427
1.602212, -1059231445.524250
1.633628, 664051297.209584
1.665044, 960695442.539241
1.696460, 26000488.513232
1.727876, -567392705.109415
1.759292, -292314741.964327
1.790708, 178401205.986502
1.822124, 256541850.835894
1.853540, 39963073.659166
1.884956, -114637603.887875
1.916372, -85590568.860165
1.947787, 8384532.386539
1.979203, 47227494.264785
2.010619, 24718750.346299
2.042035, -6750491.077897
2.073451, -15580524.263773
2.104867, -7131655.499010
2.136283, 1995727.295416
2.167699, 4418834.172920
2.199115, 2155213.003195
2.230531, -249684.338363
2.261947, -783282.165267
2.293363, -970819.002243
2.324779, -88380.244348
2.356194, 967536.823531
2.387610, -1423906.002895
2.419026, 675577.361945
2.450442, 2970923.071209
2.481858, -6202476.281139
2.513274, 2249592.779736
2.544690, 11095670.293371
2.576106, -20361729.979332
2.607522, 2152129.874651
2.638938, 40996111.058130
2.670354, -52979464.383529
2.701770, -23933078.471500
2.733186, 130667164.066715
2.764602, -85911835.116502
2.796017, -164052575.154725
2.827433, 306663337.106099
2.858849, 31585362.013201
2.890265, -561807835.224960
2.921681, 372887117.804226
2.953097, 669531262.882165
2.984513, -1053751479.910094
3.015929, -404782266.994411
3.047345, 1870625771.426605
3.078761, -398724134.843817
3.110177, -2575119899.163609
