x,u
0.000000, 0.000000
0.031416, -268.814358
0.062832, -109.999672
0.094248, 754.202102
0.125664, -415.219954
0.157080, -937.955652
0.188496, 1574.544750
0.219911, 440.338720
0.251327, -2856.229751
0.282743, 849.569662
0.314159, 3767.665031
0.345575, -2527.118166
0.376991, -4205.118467
0.408407, 3955.439528
0.439823, 4478.365422
0.471239, -4733.817013
0.502655, -4869.359777
0.534071, 4766.707764
0.565487, 5118.137063
0.596903, -3979.565191
0.628319, -4537.314063
0.659734, 2268.845942
0.691150, 2680.570406
0.722566, 120.827280
0.753982, 120.827280
0.785398, -2438.915845
0.816814, -2850.640308
0.848230, 3955.519697
0.879646, 4513.268568
0.911062, -4584.433686
0.942478, -4935.862986
0.973894, 4700.204552
1.005310, 4835.747344
1.036726, -4376.435331
1.068142, -4899.359538
1.099557, 3261.188659
1.130973, 4939.236067
1.162389, -1355.733563
1.193805, -4273.231689
1.225221, -568.922062
1.256637, 2730.258923
1.288053, 1594.057422
1.319469, -923.297232
1.350885, -1425.390617
1.382301, -288.608171
1.413717, 578.795997
1.445133, 512.895514
1.476549, 73.128371
1.507964, -174.856302
1.539380, -158.973988
1.570796, -53.379865
1.602212, 16.372253
1.633628, 32.842448
1.665044, 23.816077
1.696460, 11.930926
1.727876, 4.653761
1.759292, 1.478897
1.790708, 0.391061
1.822124, 0.086902
1.853540, 0.016282
1.884956, 0.002568
1.916372, 0.000339
1.947787, 0.000037
1.979203, 0.000003
2.010619, 0.000000
2.042035, 0.000000
2.073451, 0.000000
2.104867, 0.000000
2.136283, 0.000000
2.167699, 0.000000
2.199115, 0.000000
2.230531, 0.000000
2.261947, 0.000000
2.293363, 0.000000
2.324779, 0.000000
2.356194, 0.000000
2.387610, 0.000000
2.419026, 0.000000
2.450442, 0.000000
2.481858, 0.000000
2.513274, 0.000000
2.544690, 0.000000
2.576106, 0.000000
2.607522, 0.000000
2.638938, 0.000000
2.670354, 0.000000
2.701770, 0.000000
2.733186, 0.000000
2.764602, 0.000000
2.796017, 0.000000
2.827433, 0.000000
2.858849, 0.000000
2.890265, 0.000000
2.921681, 0.000000
2.953097, 0.000000
2.984513, 0.000000
3.015929, 0.000000
3.047345, 0.000000
3.078761, 0.000000
3.110177, 0.000000
