x,u
0.000000, -686485406468.625732
0.031416, 125156767873.815002
0.062832, 882420533441.670654
0.094248, -454351205195.903870
0.125664, -1010745395742.431030
0.157080, 864944408149.437256
0.188496, 1041021510510.999512
0.219911, -1311734147039.664062
0.251327, -960565380922.588135
0.282743, 1734248567933.162109
0.314159, 780530765663.112305
0.345575, -2065332647140.209961
0.376991, -537245725275.469971
0.408407, 2243091221158.023926
0.439823, 285876835026.234619
0.471239, -2223193967774.229492
0.502655, -86070087866.801270
0.534071, 1987594294840.814697
0.565487, -16731772848.166870
0.596903, -1547252856153.653809
0.628319, 7635719417.382324
0.659734, 939369274381.723877
0.691150, 90359372600.524139
0.722566, -221690112379.585175
0.753982, -221690112379.585449
0.785398, -533739597359.693604
0.816814, 315270304421.506531
0.848230, 1247003859385.846924
0.879646, -307884716185.189819
0.911062, -1838405799490.675293
0.942478, 165920268198.306152
0.973894, 2239584650905.920898
1.005310, 102460770998.493408
1.036726, -2406610031801.969727
1.068142, -449395645670.181396
1.099557, 2330941300763.310547
1.130973, 802854378898.572021
1.162389, -2043009033904.745605
1.193805, -1089291231634.706055
1.225221, 1605522717221.084473
1.256637, 1254353951103.826660
1.288053, -1098401706446.101196
1.319469, -1274478808810.407227
1.350885, 601210995090.970581
1.382301, 1157605185607.105957
1.413717, -179166552941.564392
1.445133, -936430318744.990479
1.476549, -124788143846.800293
1.507964, 659014300379.524048
1.539380, 293235035284.820923
1.570796, -379007746188.400757
1.602212, -334873985773.762817
1.633628, 144969217625.096985
1.665044, 281803571767.343811
1.696460, 11092040601.541229
1.727876, -180909660699.919708
1.759292, -82191108411.736725
1.790708, 79231774916.776474
1.822124, 86262516092.019501
1.853540, -8646006037.754753
1.884956, -55568178737.602295
1.916372, -22003315751.370491
1.947787, 20828121714.255436
1.979203, 23045357795.438072
2.010619, 683064754.143410
2.042035, -12023316671.929157
2.073451, -7011180858.353572
2.104867, 2245119154.361204
2.136283, 4891543801.319548
2.167699, 1682495188.883781
2.199115, -1357377052.455576
2.230531, -1423890639.006280
2.261947, -583037925.359392
2.293363, 289867117.837500
2.324779, 1179590692.336219
2.356194, -412721790.720461
2.387610, -968215140.745834
2.419026, 2063515565.697712
2.450442, -953406359.504076
2.481858, -3467421726.930410
2.513274, 5805172745.178066
2.544690, 754453155.805118
2.576106, -11985025717.894575
2.607522, 10367544733.632076
2.638938, 12589357420.588636
2.670354, -30235409752.869942
2.701770, 3332868754.921417
2.733186, 50255435291.258469
2.764602, -44653869780.613541
2.796017, -51685333942.513008
2.827433, 109737222920.300720
2.858849, 11018625666.418472
2.890265, -180983018371.996277
2.921681, 89728571248.621124
2.953097, 226562957409.064301
2.984513, -253280235041.079468
3.015929, -209146473703.140747
3.047345, 463096305837.538818
3.078761, 97317038889.032593
3.110177, -686485406468.625732
