x,u
0.000000, 0.000000
0.031416, -522.240651
0.062832, 5682.717511
0.094248, -870.266792
0.125664, -9617.086042
0.157080, 7413.018090
0.188496, 10016.450602
0.219911, -17630.713458
0.251327, -5830.516935
0.282743, 27935.013092
0.314159, -1937.687142
0.345575, -36029.421404
0.376991, 10357.139718
0.408407, 41999.187513
0.439823, -16631.494249
0.471239, -46415.427346
0.502655, 19462.495943
0.534071, 47950.020249
0.565487, -18264.471657
0.596903, -43328.302023
0.628319, 12441.106476
0.659734, 29952.743144
0.691150, -2485.538079
0.722566, -8786.729679
0.753982, -8786.729679
0.785398, -15087.921280
0.816814, 17350.359947
0.848230, 34861.996582
0.879646, -20907.411661
0.911062, -45971.243678
0.942478, 20243.257331
0.973894, 48730.738879
1.005310, -17147.014221
1.036726, -46931.514219
1.068142, 11700.707373
1.099557, 43339.537285
1.130973, -3042.686262
1.162389, -37134.580134
1.193805, -7279.037004
1.225221, 26533.880978
1.256637, 14676.569814
1.288053, -12998.335265
1.319469, -15365.654589
1.350885, 1298.404850
1.382301, 10022.943547
1.413717, 4465.357030
1.445133, -3112.520827
1.476549, -4186.917980
1.507964, -994.448395
1.539380, 1377.257996
1.570796, 1380.646906
1.602212, 366.357476
1.633628, -304.167812
1.665044, -372.535220
1.696460, -177.048421
1.727876, -10.935244
1.759292, 50.675336
1.790708, 47.740857
1.822124, 27.808882
1.853540, 12.374091
1.884956, 4.494760
1.916372, 1.373142
1.947787, 0.358256
1.979203, 0.080458
2.010619, 0.015606
2.042035, 0.002614
2.073451, 0.000377
2.104867, 0.000047
2.136283, 0.000005
2.167699, 0.000000
2.199115, 0.000000
2.230531, 0.000000
2.261947, 0.000000
2.293363, 0.000000
2.324779, 0.000000
2.356194, 0.000000
2.387610, 0.000000
2.419026, 0.000000
2.450442, 0.000000
2.481858, 0.000000
2.513274, 0.000000
2.544690, 0.000000
2.576106, 0.000000
2.607522, 0.000000
2.638938, 0.000000
2.670354, 0.000000
2.701770, 0.000000
2.733186, 0.000000
2.764602, 0.000000
2.796017, 0.000000
2.827433, 0.000000
2.858849, 0.000000
2.890265, 0.000000
2.921681, 0.000000
2.953097, 0.000000
2.984513, 0.000000
3.015929, 0.000000
3.047345, 0.000000
3.078761, 0.000000
3.110177, 0.000000
