x,u
0.000000, -801278.612158
0.031416, -658363.706094
0.062832, 1734921.748029
0.094248, -4277.033167
0.125664, -2632574.389662
0.157080, 1278411.911510
0.188496, 3204298.950597
0.219911, -2978860.569194
0.251327, -3328321.092113
0.282743, 4842206.117149
0.314159, 3062387.960669
0.345575, -6631706.146894
0.376991, -2541167.155448
0.408407, 8114276.043110
0.439823, 1898525.009052
0.471239, -8981069.611869
0.502655, -1275280.411729
0.534071, 8856533.613468
0.565487, 836158.522542
0.596903, -7444408.815298
0.628319, -705663.730009
0.659734, 4720192.367254
0.691150, 850845.667484
0.722566, -1037425.853280
0.753982, -1037425.853280
0.785398, -2925697.374044
0.816814, 943649.325726
0.848230, 6369505.422989
0.879646, -369239.662301
0.911062, -8649807.000142
0.942478, -629431.909215
0.973894, 9502382.115983
1.005310, 1796592.915843
1.036726, -9083001.705078
1.068142, -2867250.671019
1.099557, 7788192.527539
1.130973, 3697653.536094
1.162389, -5996440.571469
1.193805, -4216622.414990
1.225221, 3953904.794271
1.256637, 4303365.317190
1.288053, -1879794.202600
1.319469, -3805681.241687
1.350885, 105305.059486
1.382301, 2733602.415981
1.413717, 994403.634785
1.445133, -1398881.819337
1.476549, -1255966.913273
1.507964, 281167.143165
1.539380, 889238.417497
1.570796, 292403.880667
1.602212, -340639.996465
1.633628, -346682.632692
1.665044, -22076.936901
1.696460, 161277.463932
1.727876, 110190.559722
1.759292, -5427.811580
1.790708, -53390.439518
1.822124, -33737.865820
1.853540, -1037.955414
1.884956, 12901.644753
1.916372, 9856.299831
1.947787, 2571.543922
1.979203, -1569.886366
2.010619, -2125.058086
2.042035, -1189.210739
2.073451, -300.836172
2.104867, 111.350347
2.136283, 184.659282
2.167699, 131.494822
2.199115, 68.669902
2.230531, 29.529747
2.261947, 10.161811
2.293363, 5.312116
2.324779, -4.454146
2.356194, 13.466699
2.387610, -26.050306
2.419026, 36.687202
2.450442, -16.495385
2.481858, -89.807688
2.513274, 322.378270
2.544690, -565.996381
2.576106, 369.850955
2.607522, 925.022673
2.638938, -3216.407616
2.670354, 4068.348293
2.701770, 1023.003370
2.733186, -12916.596797
2.764602, 19783.313610
2.796017, 130.739912
2.827433, -47831.888027
2.858849, 67786.483275
2.890265, 16699.579066
2.921681, -166654.821767
2.953097, 157950.874024
2.984513, 163993.510251
3.015929, -469050.366881
3.047345, 127784.169949
3.078761, 735855.444280
3.110177, -801278.612158
