x,u
0.000000, -8510272909012.699219
0.031416, -11746615327872.287109
0.062832, 15014080765534.580078
0.094248, 10671643498444.601562
0.125664, -22118918835138.289062
0.157080, -7513108248983.673828
0.188496, 28943982243764.328125
0.219911, 2469918307273.492188
0.251327, -34550345915457.484375
0.282743, 3793976156372.121094
0.314159, 38118522455165.437500
0.345575, -10214916832911.107422
0.376991, -39111770345447.921875
0.408407, 15516905140373.333984
0.439823, 37367602726802.171875
0.471239, -18490864708095.023438
0.502655, -33079825665240.226562
0.534071, 18294351018230.910156
0.565487, 26681028788482.140625
0.596903, -14685845945607.140625
0.628319, -18684145967439.140625
0.659734, 8126255982416.411133
0.691150, 9561660388456.523438
0.722566, 281033611559.669922
0.753982, 281033611559.658691
0.785398, -8999593165337.189453
0.816814, -10434997571377.281250
0.848230, 16375404378478.269531
0.879646, 20373704400310.250000
0.911062, -20993170333779.027344
0.942478, -29379848104030.234375
0.973894, 21994328579440.910156
1.005310, 36583289536586.046875
1.036726, -19275177898310.914062
1.068142, -41125875484740.570312
1.099557, 13502800001083.787109
1.130973, 42399653513609.671875
1.162389, -5933785774431.574219
1.193805, -40258332073329.914062
1.225221, -1914010001213.820312
1.256637, 35106254220811.640625
1.288053, 8632190285853.902344
1.319469, -27824900209705.109375
1.350885, -13219089619684.000000
1.382301, 19571472711849.582031
1.413717, 15229035435877.201172
1.445133, -11531660619206.296875
1.476549, -14768003128129.732422
1.507964, 4703868898933.390625
1.539380, 12381851901439.500000
1.570796, 249070139180.562500
1.602212, -8890002908136.623047
1.633628, -3079778364051.191406
1.665044, 5193129937441.696289
1.696460, 3967823131012.522949
1.727876, -2069634517625.915771
1.759292, -3445415276297.682617
1.790708, -4273793230.595215
1.822124, 2226435584768.229004
1.853540, 946709416372.492554
1.884956, -976344248121.616333
1.916372, -1020909297118.548584
1.947787, 114867048437.885559
1.979203, 658378719743.729126
2.010619, 255366114068.657715
2.042035, -246540427364.684540
2.073451, -270532301547.572449
2.104867, -6570959792.492279
2.136283, 144402376590.232605
2.167699, 78610003048.315063
2.199115, -30161747077.927448
2.230531, -48902486040.999634
2.261947, -26109630804.793018
2.293363, 7089866210.263166
2.324779, 45608150897.650314
2.356194, -7628774578.254795
2.387610, -47111586089.439117
2.419026, 62680310419.364349
2.450442, 6666954271.267509
2.481858, -138576694035.697388
2.513274, 124916904023.667633
2.544690, 146229214350.740448
2.576106, -357255561264.579651
2.607522, 45766053475.978546
2.638938, 589898093474.852051
2.670354, -545455003905.184509
2.701770, -589956364496.832764
2.733186, 1332987889761.490967
2.764602, 53160800395.032227
2.796017, -2177583428270.648682
2.827433, 1263566956858.599609
2.858849, 2639365927046.324219
2.890265, -3398080976680.237793
2.921681, -2172771824627.102539
2.953097, 6100134934492.687500
2.984513, 289908484982.127441
3.015929, -8849165595926.351562
3.047345, 3283615900125.520020
3.078761, 10961598981422.246094
3.110177, -8510272909012.699219
