x,u
0.000000, 0.000000
0.031416, 1090.018782
0.062832, -715.932582
0.094248, -2512.481978
0.125664, 2850.705003
0.157080, 1984.983556
0.188496, -6160.953101
0.219911, 918.743971
0.251327, 9096.863165
0.282743, -5648.370373
0.314159, -10529.491699
0.345575, 10825.209833
0.376991, 10783.494406
0.408407, -15070.536771
0.439823, -10994.532877
0.471239, 17710.447102
0.502655, 11672.517665
0.534071, -18315.866842
0.565487, -12025.529083
0.596903, 15986.312268
0.628319, 10652.457743
0.659734, -9924.127533
0.691150, -6766.321998
0.722566, 870.885734
0.753982, 870.885734
0.785398, 8508.093467
0.816814, 5350.287931
0.848230, -15226.297345
0.879646, -9892.442818
0.911062, 18119.398510
0.942478, 11829.060939
0.973894, -18159.324854
1.005310, -12121.388006
1.036726, 16583.555969
1.068142, 12507.698813
1.099557, -13346.827817
1.130973, -13303.763840
1.162389, 8048.160242
1.193805, 12932.815262
1.225221, -1811.738732
1.256637, -10005.996363
1.288053, -2886.294123
1.319469, 5219.962720
1.350885, 4310.714162
1.382301, -846.412419
1.413717, -2886.688252
1.445133, -1238.743178
1.476549, 697.018569
1.507964, 1048.458542
1.539380, 396.149259
1.570796, -170.439876
1.602212, -287.242173
1.633628, -154.456959
1.665044, -17.824448
1.696460, 39.123082
1.727876, 39.927007
1.759292, 23.912952
1.790708, 10.753050
1.822124, 3.904292
1.853540, 1.181534
1.884956, 0.302778
1.916372, 0.066214
1.947787, 0.012391
1.979203, 0.001982
2.010619, 0.000270
2.042035, 0.000031
2.073451, 0.000003
2.104867, 0.000000
2.136283, 0.000000
2.167699, 0.000000
2.199115, 0.000000
2.230531, 0.000000
2.261947, 0.000000
2.293363, 0.000000
2.324779, 0.000000
2.356194, 0.000000
2.387610, 0.000000
2.419026, 0.000000
2.450442, 0.000000
2.481858, 0.000000
2.513274, 0.000000
2.544690, 0.000000
2.576106, 0.000000
2.607522, 0.000000
2.638938, 0.000000
2.670354, 0.000000
2.701770, 0.000000
2.733186, 0.000000
2.764602, 0.000000
2.796017, 0.000000
2.827433, 0.000000
2.858849, 0.000000
2.890265, 0.000000
2.921681, 0.000000
2.953097, 0.000000
2.984513, 0.000000
3.015929, 0.000000
3.047345, 0.000000
3.078761, 0.000000
3.110177, 0.000000
