x,u
0.000000, -221844011270951802437408846360579407872.000000
0.031416, 254252869364767055644939194146228273152.000000
0.062832, -276137968277729840227024391005798400000.000000
0.094248, 284657662886362095439956808771984949248.000000
0.125664, -278535317785948147120339142264959795200.000000
0.157080, 258538373555154949530849209025917091840.000000
0.188496, -227424157605170018975280366348492865536.000000
0.219911, 189367270222466280256727928749823098880.000000
0.251327, -149055958782875739946111914453759950848.000000
0.282743, 110744339591471589938037348803249438720.000000
0.314159, -77535608485698089937720300286884446208.000000
0.345575, 51060849147345906898605527353647955968.000000
0.376991, -31563931284786759979419660848050733056.000000
0.408407, 18273238264682074183136944110211956736.000000
0.439823, -9882032833617840015055149316089839616.000000
0.471239, 4977693582089901674505142009017139200.000000
0.502655, -2327773133826534616242950698795270144.000000
0.534071, 1006854316084208476517952762916372480.000000
0.565487, -401099496100327546812123479583752192.000000
0.596903, 146438097526992091603215798448947200.000000
0.628319, -48715994285342631436256171440209920.000000
0.659734, 14667385961398555084652916152205312.000000
0.691150, -3964296839682893391779907806167040.000000
0.722566, 952397232824710074485236215840768.000000
0.753982, -200901376775838716823865946800128.000000
0.785398, 36634380215060147774587188281344.000000
0.816814, -5657796063105273690276723949568.000000
0.848230, 719595597887925984203250860032.000000
0.879646, -72368072431490532998960381952.000000
0.911062, 5395802173516767014001049600.000000
0.942478, -265169541023993455248932864.000000
0.973894, 6442738209022858980491264.000000
1.005310, -150234.175634
1.036726, 4361583.730213
1.068142, -107216389.242964
1.099557, 2277762783.058704
1.130973, -42477401931.738007
1.162389, 703939289589.482788
1.193805, -10469692395606.976562
1.225221, 140891633117748.750000
1.256637, -1727191734756487.750000
1.288053, 19399941592392608.000000
1.319469, -200635239577767712.000000
1.350885, 1918731401276484608.000000
1.382301, -17030899740479178752.000000
1.413717, 140765720075745427456.000000
1.445133, -1086541322939334918144.000000
1.476549, 7852344973687164764160.000000
1.507964, -53253692567272829222912.000000
1.539380, 339614922531929575129088.000000
1.570796, -2040371760242948613079040.000000
1.602212, 11567422467659711199051776.000000
1.633628, -61975145448471954974572544.000000
1.665044, 314223375045585620640464896.000000
1.696460, -1509487971217780764456255488.000000
1.727876, 6878136831636253610877124608.000000
1.759292, -29757465755541080858647592960.000000
1.790708, 122348128689726262055096287232.000000
1.822124, -478441710301838378617823821824.000000
1.853540, 1780778413404732365570914123776.000000
1.884956, -6312858662758291318057436446720.000000
1.916372, 21327176450189012791897826000896.000000
1.947787, -68700366488411716239339070423040.000000
1.979203, 211107459861929715065155536027648.000000
2.010619, -619073117983778069524155849506816.000000
2.042035, 1733105185692659493901939874201600.000000
2.073451, -4633189367100688919000276239646720.000000
2.104867, 11830755705031446522086716809936896.000000
2.136283, -28860620693498657448824179607470080.000000
2.167699, 67270064616971856935638292936785920.000000
2.199115, -149831275394326429594224016486301696.000000
2.230531, 318910249725455871626742246617907200.000000
2.261947, -648664829718428666814194079055740928.000000
2.293363, 1260776732757959708231041244335177728.000000
2.324779, -2341431858500481191409848573006708736.000000
2.356194, 4154216254051641863739133759697453056.000000
2.387610, -7040093753324677666235756567523753984.000000
2.419026, 11393189079642268217433886931130777600.000000
2.450442, -17602037148822391656934281159416741888.000000
2.481858, 25952613231328473525793249134265761792.000000
2.513274, -36502682895381711005393719094612590592.000000
2.544690, 48954479317973848909239735845566545920.000000
2.576106, -62568136805677266760962348219807825920.000000
2.607522, 76162764281410289957536493974572761088.000000
2.638938, -88237865861730444344447429417734504448.000000
2.670354, 97213778117433355591331003375619670016.000000
2.701770, -101744697864582442074278200063993839616.000000
2.733186, 101019418204580162214269327739971436544.000000
2.764602, -94952679256062455702490690975067799552.000000
2.796017, 84195319946664560604863113447012827136.000000
2.827433, -69949165417108413277439079594674094080.000000
2.858849, 53641434061840011436961284119530045440.000000
2.890265, -36564811823349364892358607405842432000.000000
2.921681, 19601282521780918645348902663570325504.000000
2.953097, -3115758127649833497779828015860023296.000000
2.984513, -12956259548846159349774655892662255616.000000
3.015929, 28869459461538950822194468523465506816.000000
3.047345, -44768504082212757459966566987886231552.000000
3.078761, 60433451121620260762658471835638693888.000000
3.110177, -75160164234252749498773298624478576640.000000
