x,u
0.000000, -22825444765733391818928551542289290664616149385216.000000
0.031416, 18134954946630924936234153509456856639331400417280.000000
0.062832, -13778097990497338397040317107895217219413559214080.000000
0.094248, 10000498048289648020180486716742077088127745261568.000000
0.125664, -6927228377476585570930962381114519524315664220160.000000
0.157080, 4574131524445355047214096440962177561336555241472.000000
0.188496, -2875617369376714387336417456876728708770859843584.000000
0.219911, 1718860441290073015622038578299024060567903010816.000000
0.251327, -975432292015946385484339932448109910736389537792.000000
0.282743, 524686772352261555117595852804875194829111296000.000000
0.314159, -267042739003700696931734858241175090603625545728.000000
0.345575, 128349060669203372904631241723830850813046030336.000000
0.376991, -58130050602913420544747320609237196388123541504.000000
0.408407, 24749554414337265573772482141668374480928374784.000000
0.439823, -9879539812174175458060424169590104416971653120.000000
0.471239, 3686497101335244418011554975724372270442872832.000000
0.502655, -1281564035926133541462830963210647785342763008.000000
0.534071, 413487126506500488392551943574332881426710528.000000
0.565487, -123279074930500275844094933101260357352030208.000000
0.596903, 33794422959755168244859261504847076961288192.000000
0.628319, -8468272006359315266620959966012440336924672.000000
0.659734, 1926436140646192007641236131124373807431680.000000
0.691150, -394604460554824257275361568391277236453376.000000
0.722566, 72059787305697459183922316342815790989312.000000
0.753982, -11587577876848884303123496059920682319872.000000
0.785398, 1615329192462804305355726960178673745920.000000
0.816814, -191241425046781771484851358750803492864.000000
0.848230, 18696444884563081495439639186186960896.000000
0.879646, -1449108338520883719730214704445915136.000000
0.911062, 83486627338964187434412423243628544.000000
0.942478, -3180089762944717029720754340495360.000000
0.973894, 71353233273249483194698175610880.000000
1.005310, -66867893693320522339724566724608.000000
1.036726, 375451651983587204141429584560128.000000
1.068142, -2017374223588011366662045391912960.000000
1.099557, 10381814404373826806569120668057600.000000
1.130973, -51208926492690635494352226722250752.000000
1.162389, 242275842035851745590032591212249088.000000
1.193805, -1100145228826095409586383765721055232.000000
1.225221, 4797638635050048257897917136328720384.000000
1.256637, -20104115456864322684546885072168419328.000000
1.288053, 80992749446148186669967663851110400000.000000
1.319469, -313846672924604030378771422346712449024.000000
1.350885, 1170278743950684155157060791146167402496.000000
1.382301, -4200841812335945103149078285859650797568.000000
1.413717, 14521746379830474513696721104911764291584.000000
1.445133, -48359673557474940158497439066194366693376.000000
1.476549, 155189811714748879128299400993015917969408.000000
1.507964, -480041915233125662014194609646534836355072.000000
1.539380, 1431660184807444274080698383304028124610560.000000
1.570796, -4117586187812561685707632940222370579218432.000000
1.602212, 11422820314846856996699470633378149266620416.000000
1.633628, -30570811450920768138561075964959812776624128.000000
1.665044, 78941992824980002517619309716309735177715712.000000
1.696460, -196712031009385623414064041019817233899061248.000000
1.727876, 473063676258230489740721787503422283750309888.000000
1.759292, -1098015132190953477742796205849835015044595712.000000
1.790708, 2459922892341275614856352245251851535696003072.000000
1.822124, -5319536662111487954080903195693894790050480128.000000
1.853540, 11103766191157708071770297928852369607424475136.000000
1.884956, -22372082489422628515470146208086391590939000832.000000
1.916372, 43507875217419367421395972364061460724363296768.000000
1.947787, -81664017117078048302799687627919161696444219392.000000
1.979203, 147931697188498239149966334664380805231125987328.000000
2.010619, -258592339337482457971954694521514661432600297472.000000
2.042035, 436154262070150386146789538229348153654140469248.000000
2.073451, -709692771069319501108141657133400894656405831680.000000
2.104867, 1113862208526253735839168481691917631986845351936.000000
2.136283, -1685921242693609939220273909927092791954764726272.000000
2.167699, 2460311072449681141193617462005267465080169037824.000000
2.199115, -3460823008208851676767163638402039695851760123904.000000
2.230531, 4691172792816423675554388547548877094170077954048.000000
2.261947, -6125713941292027565238834523452371645904644472832.000000
2.293363, 7702778250744240514893837935318657407403031527424.000000
2.324779, -9323355875524362964158191210611161689264626860032.000000
2.356194, 10857205117952154294115937954389527450549839986688.000000
2.387610, -12156928737213216790768432693464622211309863174144.000000
2.419026, 13078345056031205201338997723475383907782435536896.000000
2.450442, -13503256412297499946940112275507592284221541974016.000000
2.481858, 13359300219272939443616091424187706534604688064512.000000
2.513274, -12631657080204460175855930445313083955258511589376.000000
2.544690, 11363222410724264577049632936711439848339522191360.000000
2.576106, -9643007910513284280576534278454908243263136727040.000000
2.607522, 7586036083300634244653319098356815139075415605248.000000
2.638938, -5310601377538908806398655313010542136478109007872.000000
2.670354, 2919518175305917507907536265548018567420282142720.000000
2.701770, -490531067592162198912511168086371945522030182400.000000
2.733186, -1922106583353390354436816790929244732097294237696.000000
2.764602, 4276687260027844948761793852465776205600825278464.000000
2.796017, -6528686476284021846550161999691144781411486007296.000000
2.827433, 8617375924880943168213537612485757109309754310656.000000
2.858849, -10460096122121299109466897571493658945240132747264.000000
2.890265, 11957269653305497640459287649708005944295753252864.000000
2.921681, -13007600112624333273348223897840044851926092742656.000000
2.953097, 13529406748643713198504403528971811348614876233728.000000
2.984513, -13481817654606925224572521375338976079657211789312.000000
3.015929, 12879313612672558356785833730759161001026370142208.000000
3.047345, -11794966316362406667434253075694804825013047263232.000000
3.078761, 10351041307572097071691125664036823841056464306176.000000
3.110177, -8699325422349848099700557419482194420916096598016.000000
