x,u
0.000000, -7984401767890915769026900094953156562124800.000000
0.031416, 7754282609187835014615951015977093978652672.000000
0.062832, -7180034559176221241319924077928662140190720.000000
0.094248, 6334378138054085535742302941710042242482176.000000
0.125664, -5319702459500481432723346505304867002646528.000000
0.157080, 4248402224287453192850933053204013567180800.000000
0.188496, -3222653359144098181396936081992926965530624.000000
0.219911, 2318958172017334838120215901714863674621952.000000
0.251327, -1580698449883554315690438374504611054616576.000000
0.282743, 1019073459427611998006530761101697496383488.000000
0.314159, -620321096451894559583229089873641397551104.000000
0.345575, 355842636493391958417840144464656801464320.000000
0.376991, -191962330596852120909146981336094179590144.000000
0.408407, 97156957918914948485909589729829768396800.000000
0.439823, -46014596504719352252962388393664352092160.000000
0.471239, 20333197010479357481111178044274435424256.000000
0.502655, -8355340212366775866351204833962380754944.000000
0.534071, 3180791157668179197874176639832955027456.000000
0.565487, -1116983274305627810024766094234324303872.000000
0.596903, 360029644176326382510021418971002044416.000000
0.628319, -105899079789245444903067678258883461120.000000
0.659734, 28231916503873729554602957642150182912.000000
0.691150, -6766058808563102977889468982231040000.000000
0.722566, 1443342807934423163058439461019844608.000000
0.753982, -270708079026598765484622513753292800.000000
0.785398, 43948605536294182173695817333866496.000000
0.816814, -6050604794488114200023266364489728.000000
0.848230, 686877448666948336045641156263936.000000
0.879646, -61731689461391615475820338872320.000000
0.911062, 4118188429527152662062047428608.000000
0.942478, -181288133797442677116858531840.000000
0.973894, 3950085484153179125690925056.000000
1.005310, -407121963087350912.000000
1.036726, 4430875784657960448.000000
1.068142, -44834486901532860416.000000
1.099557, 423186458617279873024.000000
1.130973, -3736999723772165488640.000000
1.162389, 30954330608264269529088.000000
1.193805, -241069751677862727909376.000000
1.225221, 1768885967436297684385792.000000
1.256637, -12252254411311759572860928.000000
1.288053, 80248324476262232606375936.000000
1.319469, -497777515150088903422115840.000000
1.350885, 2928384192378752700667396096.000000
1.382301, -16359637272228046098585878528.000000
1.413717, 86892509377591535674886979584.000000
1.445133, -439258276232598525675126652928.000000
1.476549, 2115496093896856782047545393152.000000
1.507964, -9715122709713110531749063950336.000000
1.539380, 42577855543740556698829556023296.000000
1.570796, -178214719304146103375398397018112.000000
1.602212, 712892568071859396468864836435968.000000
1.633628, -2727064452399510011806111454199808.000000
1.665044, 9981665650989280685249186509094912.000000
1.696460, -34975944144032579962840342880845824.000000
1.727876, 117380400160231163285880824643190784.000000
1.759292, -377452171076893007106453955929964544.000000
1.790708, 1163401474309867353495535803451834368.000000
1.822124, -3438280685865888822117140184279547904.000000
1.853540, 9745903914137434762744310252250857472.000000
1.884956, -26502086810887135819963899971054338048.000000
1.916372, 69152333105574503991385851629251067904.000000
1.947787, -173172197084882927894076240824427872256.000000
1.979203, 416250028456074009865429106891683790848.000000
2.010619, -960461925099980431794067163683762470912.000000
2.042035, 2127579444967425912595570144209258151936.000000
2.073451, -4524663761093434236134604950832339222528.000000
2.104867, 9238087859800495119240952447543187341312.000000
2.136283, -18107508462650128817557734438463776751616.000000
2.167699, 34071155298342041175857763015681432879104.000000
2.199115, -61535011975782492595279444832761944211456.000000
2.230531, 106660949779257706954090236987472936435712.000000
2.261947, -177403103665176028164785153123786346725376.000000
2.293363, 283073006160371110806777487133861952356352.000000
2.324779, -433220959880656607860195650397387525980160.000000
2.356194, 635724829605935009058224013429915374321664.000000
2.387610, -894199035379042238228948904298807321165824.000000
2.419026, 1205150576339844690287346301986914195996672.000000
2.450442, -1555626192303009945186678917505867571003392.000000
2.481858, 1922272597836315291622865153977644224610304.000000
2.513274, -2272622184482805800402744799657149299949568.000000
2.544690, 2568943495794829020538693711394166374662144.000000
2.576106, -2774227003031645653401669104510014236655616.000000
2.607522, 2859045361279311521749999268556476059222016.000000
2.638938, -2807468659237483007045556293364287759450112.000000
2.670354, 2620227364202026448295083525056888806834176.000000
2.701770, -2314003104642345446310367193495422636130304.000000
2.733186, 1916911910250927795368369857852020635992064.000000
2.764602, -1461507298327275089709758336421931534778368.000000
2.796017, 977481358503905085575723695118023609286656.000000
2.827433, -486336292814191533274702852120557633142784.000000
2.858849, -407572724709762665124887154936384585728.000000
2.890265, 479139520466020972282743351841195523309568.000000
2.921681, -949208538588030098723558935576555389190144.000000
2.953097, 1407021763010548252439947502383404406538240.000000
2.984513, -1841394187478776978366709038379876298522624.000000
3.015929, 2231913228727422301578479304448828342534144.000000
3.047345, -2551087670491642902765337443312980302233600.000000
3.078761, 2769811525412606518235265998114332176547840.000000
3.110177, -2864564640907975358977357912363588036591616.000000
