x,u
0.000000, -0.176440
0.031416, 0.077515
0.062832, 0.116440
0.094248, 0.224509
0.125664, 0.183229
0.157080, -0.265004
0.188496, -0.258492
0.219911, -0.187965
0.251327, -0.193857
0.282743, 0.179223
0.314159, 0.225543
0.345575, 0.486786
0.376991, 0.469789
0.408407, 0.855200
0.439823, 0.908839
0.471239, 1.115721
0.502655, 1.084423
0.534071, 0.887638
0.565487, 0.883597
0.596903, 0.877979
0.628319, 0.858629
0.659734, 1.168076
0.691150, 1.164238
0.722566, 1.245314
0.753982, 1.226747
0.785398, 0.876559
0.816814, 0.857200
0.848230, 0.400674
0.879646, 0.412127
0.911062, 0.152958
0.942478, 0.103391
0.973894, 0.026901
1.005310, 0.054819
1.036726, 0.016643
1.068142, -0.000903
1.099557, -0.040381
1.130973, 0.023093
1.162389, 0.030383
1.193805, -0.009124
1.225221, -0.048648
1.256637, 0.031219
1.288053, 0.026987
1.319469, -0.045128
1.350885, -0.004530
1.382301, 0.017036
1.413717, 0.017757
1.445133, 0.019471
1.476549, -0.036374
1.507964, -0.033881
1.539380, 0.027966
1.570796, 0.033899
1.602212, 0.002724
1.633628, -0.039691
1.665044, -0.034332
1.696460, 0.056353
1.727876, 0.056097
1.759292, -0.073390
1.790708, -0.070984
1.822124, 0.078614
1.853540, 0.083769
1.884956, -0.067721
1.916372, -0.092185
1.947787, 0.044129
1.979203, 0.087874
2.010619, -0.014102
2.042035, -0.063252
2.073451, -0.016779
2.104867, 0.017892
2.136283, 0.043791
2.167699, 0.039215
2.199115, -0.061659
2.230531, -0.091862
2.261947, 0.064371
2.293363, 0.122008
2.324779, -0.047809
2.356194, -0.116694
2.387610, 0.014310
2.419026, 0.074640
2.450442, 0.024031
2.481858, -0.009856
2.513274, -0.047430
2.544690, -0.051060
2.576106, 0.038248
2.607522, 0.080239
2.638938, 0.004254
2.670354, -0.066157
2.701770, -0.054407
2.733186, 0.027486
2.764602, 0.070007
2.796017, -0.007377
2.827433, -0.027292
2.858849, 0.038664
2.890265, -0.039313
2.921681, -0.097149
2.953097, 0.042853
2.984513, 0.095942
3.015929, 0.065359
3.047345, 0.027441
3.078761, -0.177604
3.110177, -0.176440
