x,u
0.000000, 2987544.888512
0.031416, -2901995.767445
0.062832, 24029429.025318
0.094248, 6823471.391804
0.125664, -62834978.725115
0.157080, 17584012.011623
0.188496, 116746322.030018
0.219911, -84771423.958204
0.251327, -173841997.577386
0.282743, 194617733.838697
0.314159, 218964951.654854
0.345575, -326048148.753828
0.376991, -247598322.552395
0.408407, 442332807.652348
0.439823, 266939306.967117
0.471239, -505632225.187684
0.502655, -282040558.246018
0.534071, 490688879.640599
0.565487, 281617933.460447
0.596903, -391752671.075081
0.628319, -241820445.911195
0.659734, 223714319.731730
0.691150, 148822987.122162
0.722566, -18358922.676414
0.753982, -18358922.676414
0.785398, -185540832.474990
0.816814, -110649499.865422
0.848230, 354885265.777504
0.879646, 204953040.613618
0.911062, -468417563.921910
0.942478, -259346617.741757
0.973894, 513382820.144861
1.005310, 289791153.283739
1.036726, -482780381.437140
1.068142, -307386843.742387
1.099557, 382543971.913100
1.130973, 304095845.060595
1.162389, -240922932.764126
1.193805, -265261392.489192
1.225221, 103212308.903116
1.256637, 192180173.434749
1.288053, -9158316.756985
1.319469, -108167638.125745
1.350885, -28891283.948768
1.382301, 41997711.184351
1.413717, 27445030.824539
1.445133, -7157031.621016
1.476549, -13163677.359495
1.507964, -2778053.509054
1.539380, 3070689.101838
1.570796, 2146033.827557
1.602212, 138523.786795
1.633628, -456775.212451
1.665044, -247904.946312
1.696460, -32396.860747
1.727876, 26478.560800
1.759292, 18569.857820
1.790708, 6393.034276
1.822124, 1430.153967
1.853540, 217.892647
1.884956, 22.071663
1.916372, 1.352278
1.947787, 0.038152
1.979203, 0.000000
2.010619, 0.000000
2.042035, 0.000000
2.073451, 0.000000
2.104867, 0.000000
2.136283, 0.000000
2.167699, 0.000000
2.199115, 0.000000
2.230531, 0.000000
2.261947, 0.000000
2.293363, 0.000000
2.324779, 0.000000
2.356194, 0.000000
2.387610, 0.000000
2.419026, 0.000000
2.450442, 0.000000
2.481858, 0.000000
2.513274, 0.000000
2.544690, 0.000000
2.576106, 0.000000
2.607522, 0.000000
2.638938, 0.000000
2.670354, 0.000000
2.701770, 0.000000
2.733186, 0.000000
2.764602, 0.000000
2.796017, 0.000000
2.827433, 0.000000
2.858849, 0.000000
2.890265, 0.000000
2.921681, 0.000000
2.953097, 0.000000
2.984513, 0.000000
3.015929, 0.000000
3.047345, 0.000000
3.078761, 0.000000
3.110177, 0.000000
