x,u
0.000000, -28746147.255295
0.031416, -2070507923.045794
0.062832, 2702483727.515083
0.094248, 8045769504.645053
0.125664, -8261041698.074618
0.157080, -12839420468.821598
0.188496, 18761308605.108147
0.219911, 15355830147.543804
0.251327, -33918288999.912102
0.282743, -14841941724.055187
0.314159, 51353097817.886055
0.345575, 11854763945.858311
0.376991, -67554113863.826309
0.408407, -8311756479.361629
0.439823, 78813435932.307693
0.471239, 6309148098.162830
0.502655, -81766126010.817627
0.534071, -6660338637.857578
0.565487, 73857779990.089020
0.596903, 8407339256.764557
0.628319, -54249098745.421875
0.659734, -9677676591.371416
0.691150, 24920998296.706257
0.722566, 9115097455.628132
0.753982, 9115097455.628120
0.785398, -6690803385.488535
0.816814, -41289478272.039207
0.848230, 3281943854.034576
0.879646, 65938382167.628036
0.911062, 487939116.821484
0.942478, -80030167672.132507
0.973894, -4924420169.239136
1.005310, 83150923399.916565
1.036726, 10646703209.681011
1.068142, -76479247666.895340
1.099557, -17235089224.257893
1.130973, 62173667628.480812
1.162389, 22665814324.415325
1.193805, -43509264453.058006
1.225221, -24426006254.150806
1.256637, 24754024579.172157
1.288053, 21458125377.551617
1.319469, -9950711621.768858
1.350885, -15113575511.743370
1.382301, 1213944893.682074
1.413717, 8214504716.164366
1.445133, 1994634296.923542
1.476549, -3133172747.289852
1.507964, -1951399702.629636
1.539380, 574977926.196042
1.570796, 962873389.293179
1.602212, 168209193.969236
1.633628, -254792986.195193
1.665044, -158206978.695252
1.696460, 6254904.754776
1.727876, 45242072.924871
1.759292, 18870276.267068
1.790708, -1575048.073030
1.822124, -4680056.243414
1.853540, -1970995.006677
1.884956, -175056.595362
1.916372, 214107.074175
1.947787, 134406.105462
1.979203, 45142.743390
2.010619, 10328.183874
2.042035, 1694.275839
2.073451, 198.591522
2.104867, 15.932760
2.136283, 0.788719
2.167699, 0.018248
2.199115, 0.000000
2.230531, 0.000000
2.261947, 0.000000
2.293363, 0.000000
2.324779, 0.000000
2.356194, 0.000000
2.387610, 0.000000
2.419026, 0.000000
2.450442, 0.000000
2.481858, 0.000000
2.513274, 0.000000
2.544690, 0.000000
2.576106, 0.000000
2.607522, 0.000000
2.638938, 0.000000
2.670354, 0.000000
2.701770, 0.000000
2.733186, 0.000000
2.764602, 0.000000
2.796017, 0.000000
2.827433, 0.000000
2.858849, 0.000000
2.890265, 0.000000
2.921681, 0.000000
2.953097, 0.000000
2.984513, 0.000000
3.015929, 0.000000
3.047345, 0.000000
3.078761, 0.000000
3.110177, 0.000000
