x,u
0.000000, -21839691.490570
0.031416, -38200345.405066
0.062832, -80880508.289993
0.094248, 164017814.845646
0.125664, 133617072.048720
0.157080, -397286270.385231
0.188496, -79851285.717949
0.219911, 747500672.286173
0.251327, -123192313.851696
0.282743, -1160479357.494770
0.314159, 460073659.335413
0.345575, 1557893684.408168
0.376991, -835992312.064835
0.408407, -1874075176.772203
0.439823, 1111827195.345729
0.471239, 2057403303.707294
0.502655, -1174181477.832052
0.534071, -2045694156.421648
0.565487, 989464259.175405
0.596903, 1763742330.427093
0.628319, -609254761.315406
0.659734, -1174051448.632427
0.691150, 132716295.762955
0.722566, 343230494.374773
0.753982, 343230494.374773
0.785398, 553744692.986590
0.816814, -753023051.408792
0.848230, -1317819738.725812
0.879646, 1055177353.016686
0.911062, 1829455424.268374
0.942478, -1205702991.263438
0.973894, -2077215672.076536
1.005310, 1154369144.009526
1.036726, 2099944932.705001
1.068142, -885955524.251241
1.099557, -1924045786.934515
1.130973, 469855933.133859
1.162389, 1567677833.364510
1.193805, -52997796.676507
1.225221, -1089952262.295125
1.256637, -219362096.139462
1.288053, 606504247.411241
1.319469, 292267363.124643
1.350885, -237572794.315217
1.382301, -220856930.021126
1.413717, 37398099.278753
1.445133, 109300957.053281
1.476549, 24997052.501722
1.507964, -31558374.667487
1.539380, -21317558.842927
1.570796, 1327145.329572
1.602212, 6885626.690178
1.633628, 2690818.294428
1.665044, -476528.064802
1.696460, -828750.596390
1.727876, -303781.449867
1.759292, -442.396597
1.790708, 48511.912978
1.822124, 25288.022354
1.853540, 7578.907814
1.884956, 1534.543849
1.916372, 215.314952
1.947787, 20.288493
1.979203, 1.164019
2.010619, 0.030903
2.042035, 0.000000
2.073451, 0.000000
2.104867, 0.000000
2.136283, 0.000000
2.167699, 0.000000
2.199115, 0.000000
2.230531, 0.000000
2.261947, 0.000000
2.293363, 0.000000
2.324779, 0.000000
2.356194, 0.000000
2.387610, 0.000000
2.419026, 0.000000
2.450442, 0.000000
2.481858, 0.000000
2.513274, 0.000000
2.544690, 0.000000
2.576106, 0.000000
2.607522, 0.000000
2.638938, 0.000000
2.670354, 0.000000
2.701770, 0.000000
2.733186, 0.000000
2.764602, 0.000000
2.796017, 0.000000
2.827433, 0.000000
2.858849, 0.000000
2.890265, 0.000000
2.921681, 0.000000
2.953097, 0.000000
2.984513, 0.000000
3.015929, 0.000000
3.047345, 0.000000
3.078761, 0.000000
3.110177, 0.000000
